Ridge_forecast,Lasso_forecast,GradientBoostingRegressor_forecast,XGBRegressor_forecast,RNN_forecast,LSTM_forecast,BidirectionalLSTM_forecast
3445.8569156375893,3424.1210678214134,3351.79770221056,3307.242431640625,3165.541748046875,3503.446533203125,3110.387939453125
3446.8190583750647,3446.782075461518,3356.448722650564,3311.812255859375,3173.502685546875,3499.94873046875,3187.177490234375
3425.465853979483,3430.00823234904,3351.79770221056,3309.186767578125,3175.22119140625,3497.583984375,3127.643798828125
3410.2967826643644,3389.256445220695,3351.79770221056,3309.186767578125,3176.05224609375,3493.775634765625,3420.25439453125
3379.948740843748,3369.1392871559415,3351.8932169288437,3306.92578125,3165.29443359375,3486.810302734375,3173.27197265625
3377.994112339097,3393.7848742927868,3351.79770221056,3319.82080078125,3155.08642578125,3485.780029296875,3100.42138671875
3388.214325824215,3380.996286978954,3355.428551396805,3330.814453125,3143.194580078125,3487.658935546875,3421.78271484375
3382.29550892663,3372.992373327477,3351.79770221056,3328.18896484375,3147.94970703125,3479.134765625,3406.85205078125
3372.642344268815,3386.812081445803,3352.8178734643193,3328.18896484375,3139.717529296875,3466.546142578125,3406.988525390625
3371.4567709159687,3373.9943688649287,3348.281719249348,3293.220947265625,3137.043701171875,3460.394775390625,3412.922607421875
3359.483130792948,3335.4221068206875,3340.3600508961317,3319.463623046875,3130.058837890625,3452.884765625,3386.740966796875
3335.1450500111846,3320.10791901079,3314.6395169272514,3297.113037109375,3126.302734375,3437.228515625,3385.556396484375
3311.1178287390912,3315.0130615970625,3313.9036756309156,3297.8505859375,3112.340087890625,3427.437255859375,3385.5673828125
3306.8641836746165,3308.0120487077234,3309.3390522871287,3294.98486328125,3099.278564453125,3423.73291015625,3134.715576171875
3305.8716589984692,3315.885065422966,3309.434567005412,3295.802001953125,3087.83837890625,3415.214599609375,3286.470947265625
3319.497978328579,3335.7934619122316,3308.533304477131,3305.5166015625,3147.055908203125,3520.41552734375,3285.781982421875
3334.0323059901257,3316.11021122033,3321.1396841151545,3320.690185546875,3140.323974609375,3515.929931640625,3281.761962890625
3332.339477239856,3334.8389486458054,3314.8014264046938,3313.17236328125,3132.695068359375,3511.69580078125,3276.106201171875
3367.12735467734,3446.9682197764996,3340.10834364952,3338.97119140625,3137.552734375,3511.572265625,3277.755126953125
3426.0796503754596,3449.7484832372684,3398.3377012482147,3384.85302734375,3150.924560546875,3522.501953125,3296.84326171875
3451.0226556856205,3403.0941011135856,3422.488964024386,3415.8076171875,3157.411376953125,3537.409912109375,3313.81298828125
3437.244267837358,3446.631494892994,3397.9687476199856,3393.093017578125,3171.787841796875,3544.3505859375,3327.104248046875
3424.3351370985274,3433.0224331228274,3419.9901059067865,3414.0947265625,3188.733154296875,3554.46142578125,3337.973388671875
3441.839513248683,3441.921467328353,3427.0233748028536,3421.180908203125,3192.803955078125,3569.49267578125,3344.948486328125
3426.516099278269,3434.998865471778,3407.1208760348095,3394.9599609375,3208.690185546875,3578.007080078125,3368.63134765625
3433.226935153237,3424.078443894792,3419.476140813303,3415.69140625,3218.248291015625,3588.587890625,3370.994873046875
3437.0132556045673,3427.20969992396,3432.308017835221,3420.26806640625,3218.7958984375,3597.01806640625,3379.58740234375
3439.9426962738235,3473.317928576207,3431.0645629837945,3419.462890625,3222.354736328125,3606.0146484375,3376.768310546875
3469.777923732214,3503.375623037826,3437.4218728103224,3423.873291015625,3236.968994140625,3620.035400390625,3382.574462890625
3505.885676151,3510.691832620745,3444.5898979607837,3419.898193359375,3240.384521484375,3628.1298828125,3399.525634765625
3490.7159772091654,3460.6458062847196,3435.9241988416125,3421.736328125,3251.466796875,3637.140625,3407.006103515625
3493.068795174995,3501.9319393522674,3449.8298572456897,3431.780029296875,3255.022216796875,3642.2490234375,3410.083251953125
3481.719144482893,3502.0501006301765,3451.121303153643,3438.09130859375,3268.018798828125,3646.59619140625,3420.86474609375
3489.291662932482,3469.005801080286,3432.898523032789,3429.4013671875,3269.146728515625,3653.649169921875,3425.813720703125
3466.3103974487,3457.2579527353046,3422.136209355478,3378.671875,3274.1943359375,3655.025634765625,3430.472412109375
3437.3630135659496,3423.042015623898,3403.071731478592,3364.408447265625,3272.691650390625,3651.790771484375,3426.529541015625
3430.618196590389,3415.2605906636745,3407.0590199365856,3368.45361328125,3265.702880859375,3651.62548828125,3414.862060546875
3402.4330241651196,3404.8349786010476,3378.466694644528,3383.56298828125,3257.71044921875,3643.56298828125,3407.690185546875
3386.098746370926,3374.513741784467,3362.7840667969663,3347.513671875,3251.28369140625,3635.221923828125,3390.448974609375
3374.756437484694,3371.3071779203856,3338.466775256853,3319.26806640625,3235.06884765625,3621.011962890625,3380.11669921875
3367.027421372237,3384.1270234435324,3346.4872147048113,3361.757080078125,3223.112548828125,3607.66748046875,3365.496337890625
3372.8449149041244,3352.582232283985,3357.9737692296735,3377.96923828125,3214.5009765625,3599.5302734375,3352.309814453125
3356.7495534392447,3340.578304621291,3337.3309211561323,3351.894775390625,3199.191650390625,3584.698974609375,3341.42041015625
3325.1020948339183,3323.902160101792,3340.081716447354,3348.681396484375,3190.323974609375,3567.79296875,3327.501708984375
3316.243012736875,3312.121466028555,3340.257018454505,3340.950927734375,3175.533935546875,3553.35888671875,3313.625244140625
3308.6376006050787,3314.980439745348,3311.668172083568,3311.477783203125,3163.917236328125,3539.62890625,3303.924072265625
3315.415182279443,3309.784908020856,3321.1396841151545,3326.643310546875,3155.36962890625,3528.044921875,3292.888427734375
3309.3234580087656,3296.3551307941234,3314.0037772355586,3320.578857421875,3145.205810546875,3518.509521484375,3283.44970703125
3295.3633849489897,3296.251792454139,3311.9496740348477,3309.58203125,3133.587646484375,3507.67333984375,3275.41162109375
3285.2464852658163,3287.5581295093034,3311.9496740348477,3308.29248046875,3127.5048828125,3499.7919921875,3264.794189453125
3289.993242798091,3298.4044829479008,3284.7962599539787,3279.06103515625,3118.992431640625,3491.697509765625,3258.2939453125
3293.431799332258,3283.1032707343093,3318.43579288436,3299.0498046875,3114.99072265625,3483.57421875,3254.915771484375
3285.500489180059,3279.794522119506,3279.7756098496016,3278.74853515625,3108.296142578125,3477.7177734375,3248.47216796875
3271.522753058315,3279.745507515323,3272.3101562676857,3268.428955078125,3104.689697265625,3471.52099609375,3245.104736328125
3261.033957967536,3252.9680387298577,3272.3101562676857,3272.359375,3098.923095703125,3466.106201171875,3239.579345703125
3253.244280071085,3256.8951821549035,3250.7793006970032,3244.5869140625,3092.533447265625,3460.435791015625,3232.049560546875
3248.4627375766395,3244.548610586451,3263.385680335027,3259.760498046875,3088.123779296875,3451.881103515625,3227.424560546875
3258.293609249281,3274.0076170061548,3231.9434373072936,3239.934326171875,3081.4462890625,3447.88427734375,3219.277587890625
3246.0069106964156,3240.4703916580456,3259.177520608265,3252.2978515625,3079.483154296875,3443.8291015625,3220.1240234375
3251.744645058429,3255.0608207597998,3228.36331589602,3226.225341796875,3071.320556640625,3440.494873046875,3211.5234375
3219.4330820161495,3204.439025917496,3237.6466650375824,3224.525390625,3071.740966796875,3433.972412109375,3209.123046875
3245.3303821154695,3268.527754419494,3200.5241594590484,3193.375244140625,3058.403564453125,3426.98583984375,3198.4912109375
3250.43452609222,3286.4709594638734,3266.6143575726455,3256.845947265625,3067.777099609375,3426.06005859375,3202.867919921875
3293.8247717912855,3298.2472714149008,3277.032779144194,3277.76123046875,3061.930908203125,3429.928955078125,3206.682861328125
3304.3803893604595,3320.832132136271,3296.9538681783256,3291.113037109375,3073.238037109375,3437.455078125,3216.217041015625
3317.320979829159,3330.603121648226,3317.4422509238507,3320.3310546875,3076.523193359375,3442.591796875,3225.706787109375
3335.600003516154,3330.449578297872,3322.429638159647,3333.581787109375,3089.031005859375,3455.9521484375,3220.614990234375
3336.9736141554004,3354.1108968794288,3315.104535093158,3344.092041015625,3094.619873046875,3461.359375,3249.3505859375
3330.868013983092,3329.889681863455,3329.1541657701127,3342.2763671875,3112.244873046875,3471.6689453125,3256.240478515625
3346.5056480973003,3359.3287188962913,3339.0610792567104,3351.99658203125,3114.598388671875,3480.307373046875,3270.616943359375
3343.9244256962156,3363.207003388343,3334.4427882428013,3344.0107421875,3128.023193359375,3490.82470703125,3280.061279296875
3384.7421019719777,3397.917616274135,3362.4067967384244,3374.77978515625,3135.963134765625,3506.74462890625,3286.384765625
3384.172544790781,3384.0180362847404,3370.0419796278966,3372.638427734375,3148.728515625,3519.05078125,3301.57861328125
3385.8233682623013,3385.7699600042215,3396.2414273878585,3401.41162109375,3153.197021484375,3528.7900390625,3306.6455078125
3384.873984783674,3412.9735784962068,3381.460273057306,3384.47021484375,3165.692138671875,3538.2724609375,3314.552734375
3404.5286231339787,3418.201943091419,3392.953503646095,3399.36279296875,3172.10791015625,3546.34423828125,3326.204833984375
3416.824150338606,3393.9117304470237,3405.5598832841188,3417.122314453125,3182.93994140625,3557.77294921875,3332.5322265625
3399.7644251687007,3392.6427211482114,3400.661007790174,3402.81396484375,3185.670166015625,3560.5390625,3341.100341796875
3372.1185404587923,3363.282493731611,3397.3215782261354,3397.8349609375,3192.130615234375,3563.41845703125,3339.77294921875
3369.9138996448605,3378.6015088302956,3372.4103970548153,3384.720458984375,3187.1591796875,3564.755859375,3338.411376953125
3375.5209623648825,3408.1767121398407,3366.1422751272526,3376.32080078125,3191.4951171875,3565.773193359375,3338.187255859375
3429.821461514578,3454.2749560450684,3415.389694285496,3421.75048828125,3194.290771484375,3572.13330078125,3341.216064453125
3439.8996846859545,3418.777869552241,3425.3332167398075,3439.55712890625,3200.211181640625,3580.219970703125,3352.264892578125
3417.537386206918,3386.535025084835,3407.8054988347485,3407.333251953125,3198.626220703125,3583.92919921875,3352.224609375
3374.688691938621,3374.9200474351273,3387.0410448251773,3388.804931640625,3202.912353515625,3581.2421875,3348.106201171875
3368.8307122523656,3387.902832643693,3374.0542378281807,3371.96923828125,3198.355224609375,3574.9453125,3345.78662109375
3388.548513986195,3394.516232216891,3394.0808944359555,3409.219970703125,3200.654296875,3573.67919921875,3346.16943359375
3354.477821075793,3287.88302121179,3364.9219787313764,3367.733154296875,3196.546875,3568.42822265625,3345.947509765625
3348.764772840963,3383.0835143540353,3334.3177751354783,3340.49365234375,3183.497314453125,3561.713623046875,3328.343994140625
3347.8075343844125,3402.314592526065,3354.764770058621,3353.28466796875,3187.67041015625,3557.80859375,3329.534423828125
3407.8533740662515,3394.2584349908175,3372.855866218669,3370.201904296875,3176.985107421875,3566.89208984375,3321.1650390625
3417.848422811453,3428.1072680982397,3397.899181932757,3407.77490234375,3184.651123046875,3566.80810546875,3332.082275390625
3423.6840592288127,3434.349590944972,3416.22636406822,3415.768310546875,3188.500244140625,3564.1611328125,3334.093017578125
3447.3847471981544,3456.012690178599,3428.3500754381303,3421.114501953125,3194.0234375,3575.509521484375,3335.269287109375
3461.597280475016,3499.783768383697,3437.7824916102013,3439.323486328125,3200.646728515625,3580.876953125,3362.280517578125
3486.0794128941993,3498.4490963176086,3415.6496577223647,3411.240234375,3225.661865234375,3597.8427734375,3369.34375
3499.5194864729942,3458.541974098707,3419.6112084539186,3431.197265625,3230.531982421875,3607.768310546875,3396.002685546875
3464.733935243053,3460.25483300216,3431.2864227717746,3414.602783203125,3237.62841796875,3615.5498046875,3390.990966796875
3449.930835247724,3478.0606282403023,3429.0496348526026,3411.32861328125,3250.92041015625,3626.921875,3402.939208984375
3491.420961455473,3539.664675402406,3411.8156657158356,3408.08544921875,3256.090087890625,3637.5126953125,3414.005859375
3542.8975965422574,3586.93582820379,3417.562246644314,3399.162353515625,3271.776611328125,3654.46728515625,3431.118896484375
3681.715437859731,3801.2423977116923,3399.7609377705185,3380.152099609375,3292.411376953125,3684.851318359375,3454.866943359375
3754.562259892357,3763.1072970900823,3399.864262811522,3367.21484375,3337.664306640625,3728.14404296875,3508.59375
3796.8223528972017,3743.451603018575,3411.7668407461188,3400.25927734375,3357.1103515625,3772.14208984375,3206.217529296875
3839.315159339694,4020.755720927895,3411.7668407461188,3406.89208984375,3411.197998046875,3807.325927734375,3398.393798828125
3931.283152972526,3975.0964456712663,3391.3063267042976,3356.5029296875,3475.457763671875,3859.4267578125,3546.487548828125
4081.8308727752906,4077.302910884857,3398.5728169035688,3362.591064453125,3512.81884765625,3932.02294921875,3360.78564453125
4010.864470239498,3997.092843901304,3397.7426867776367,3357.28369140625,3588.509033203125,3978.669921875,3818.310791015625
4092.605858884777,4154.941440658766,3397.7426867776367,3357.28369140625,3630.850341796875,4043.05908203125,3461.276611328125
4073.058327867503,4087.208163526655,3397.7426867776367,3357.28369140625,3689.44580078125,4101.32177734375,3778.0830078125
4120.423361954819,4118.501166663824,3391.3063267042976,3343.978515625,3714.644775390625,4153.72021484375,3548.735107421875
4121.950574275918,4174.086577757502,3398.5728169035688,3356.699462890625,3785.535400390625,4203.02099609375,3994.388671875
4168.179354274016,4174.320628639984,3397.7426867776367,3357.28369140625,3793.918701171875,4231.68212890625,4020.475341796875
4128.125375468414,4065.084261971473,3397.7426867776367,3357.28369140625,3836.874755859375,4282.12109375,3645.419677734375
4034.3279066740342,3980.8157606495806,3397.7426867776367,3357.28369140625,3833.745361328125,4286.77099609375,4039.61181640625
3926.343276149571,3894.3314640726276,3391.3063267042976,3343.978515625,3845.875732421875,4280.52587890625,4007.294189453125
3958.4202674115313,4060.258430939268,3411.668650515802,3356.699462890625,3813.577880859375,4262.7138671875,3998.18212890625
3999.977398110812,4056.9560032821246,3412.7851520452436,3369.543212890625,3830.074462890625,4264.25830078125,3992.2744140625
4098.632156868047,4084.1689998827987,3412.7851520452436,3369.543212890625,3812.828369140625,4275.453125,3988.730712890625
4060.3551111732572,4038.45508559438,3412.7851520452436,3369.543212890625,3817.708740234375,4271.46923828125,3993.423583984375
4039.8848930642243,4027.3346190266675,3403.250430689144,3356.238037109375,3801.145263671875,4266.03662109375,3973.34130859375
3994.1527910670256,3979.6000204523334,3413.6152821711757,3368.958984375,3804.310791015625,4257.72119140625,3961.060546875
3942.71637914045,3906.924067944492,3412.7851520452436,3369.543212890625,3790.127685546875,4229.46728515625,3963.334228515625
3901.352480603792,3897.403985656714,3412.7851520452436,3369.543212890625,3785.391357421875,4207.408203125,3942.22412109375
3858.074749423627,3827.588753969383,3412.7851520452436,3369.543212890625,3756.82080078125,4180.22900390625,3934.13037109375
3835.690985789669,3825.3525360831645,3403.250430689144,3356.238037109375,3736.161865234375,4168.63134765625,3893.071044921875
3831.2647674867094,3865.36053499236,3413.6152821711757,3368.958984375,3712.14404296875,4149.81201171875,3869.68408203125
3846.6786032096043,3847.3002925802903,3412.7851520452436,3369.543212890625,3690.4775390625,4132.20068359375,3841.30859375
3877.9199431193883,3909.669080659336,3412.7851520452436,3369.543212890625,3669.041748046875,4117.74462890625,3827.19091796875
3910.0736946915254,3972.024321336481,3412.7851520452436,3369.543212890625,3666.4384765625,4104.93505859375,3825.955810546875
3950.7025178987624,3933.385471703188,3403.250430689144,3356.238037109375,3669.360107421875,4107.64599609375,3829.49462890625
3973.411876848282,3974.4452912398174,3413.6152821711757,3368.958984375,3666.812744140625,4105.232421875,3843.247314453125
3982.988026445645,4044.996553496123,3412.7851520452436,3369.543212890625,3686.677978515625,4107.94091796875,3857.07080078125
4026.524316293173,4025.9634651777924,3412.7851520452436,3369.543212890625,3703.2158203125,4126.65478515625,3879.84033203125
4035.5097064272127,4020.2072343140117,3412.7851520452436,3369.543212890625,3713.200439453125,4143.26025390625,3905.624755859375
4018.2879081996116,4039.491462824906,3403.250430689144,3356.238037109375,3736.099853515625,4158.92431640625,3919.28369140625
4037.772517753736,4033.635462096154,3413.6152821711757,3368.958984375,3750.9013671875,4178.39404296875,3934.072998046875
4034.307560545345,4033.1396353443506,3412.7851520452436,3369.543212890625,3756.864990234375,4194.26708984375,3947.252685546875
3972.8891271899042,3919.893205830842,3412.7851520452436,3369.543212890625,3770.809326171875,4203.6328125,3950.7802734375
3951.527567350599,3952.594319843498,3413.231285473009,3369.543212890625,3762.877197265625,4201.37109375,3939.145263671875
3920.233572151579,3954.372647200258,3403.6965641169095,3356.238037109375,3762.730712890625,4193.14306640625,3937.013916015625
3975.087561878485,3986.583813333862,3414.061415598941,3368.958984375,3752.798828125,4197.40869140625,3922.828125
3956.8790184669806,3926.1225278896145,3413.231285473009,3369.543212890625,3755.993896484375,4195.64501953125,3925.0068359375
3955.873394125666,3961.2360843765873,3413.231285473009,3369.543212890625,3738.755615234375,4184.8056640625,3910.114013671875
3922.4405076111893,3919.317297385598,3413.231285473009,3369.543212890625,3741.02197265625,4178.7763671875,3902.467041015625
3916.204914548459,3894.972151628848,3403.6965641169095,3356.238037109375,3718.37109375,4166.48193359375,3892.12353515625
3892.933065561745,3895.967868796435,3414.061415598941,3368.958984375,3722.920166015625,4153.61376953125,3879.256103515625
3887.906524117835,3883.061039316868,3413.231285473009,3369.543212890625,3706.33154296875,4134.54052734375,3872.578857421875
3895.088723844964,3906.0205852950585,3413.231285473009,3369.543212890625,3698.179931640625,4128.4833984375,3861.4130859375
3909.1661831866663,3939.855842170593,3413.231285473009,3369.543212890625,3689.80224609375,4123.04150390625,3861.384521484375
3923.351767677097,3911.3589593656925,3403.6965641169095,3356.238037109375,3692.234619140625,4125.876953125,3853.35205078125
3907.242692998586,3851.724170079724,3414.061415598941,3368.958984375,3680.810302734375,4118.85595703125,3853.703857421875
3847.7655442984405,3831.455370396554,3413.231285473009,3369.543212890625,3673.177490234375,4104.27490234375,3838.537109375
3810.7164215683397,3815.523908674575,3413.231285473009,3369.543212890625,3665.87255859375,4089.86669921875,3825.228759765625
3790.522912053439,3769.4295196781386,3413.231285473009,3369.543212890625,3650.339111328125,4073.5654296875,3813.489990234375
3774.0332433145522,3773.2762490369278,3403.6965641169095,3356.238037109375,3635.240966796875,4057.064697265625,3795.446533203125
3774.784401899652,3776.62974403306,3414.061415598941,3368.958984375,3621.81298828125,4041.8486328125,3777.789794921875
3762.640644631356,3730.0994379604144,3413.231285473009,3369.543212890625,3601.489990234375,4029.84765625,3759.881103515625
3736.023771561918,3733.7357541011406,3413.231285473009,3369.543212890625,3581.93896484375,4013.83837890625,3738.643310546875
3702.968092519011,3698.5092137405445,3413.231285473009,3369.543212890625,3570.833740234375,3992.255126953125,3719.06005859375
3711.357530552947,3728.0153675130186,3403.250430689144,3355.509033203125,3549.060791015625,3972.667724609375,3700.699462890625
3710.093691681656,3710.0522847014036,3413.6152821711757,3368.22998046875,3539.988037109375,3954.72265625,3694.90625
3687.218286374204,3635.3156775401985,3412.7851520452436,3368.814208984375,3524.791259765625,3940.635498046875,3678.1025390625
3630.5005876510854,3605.5800319807367,3412.7851520452436,3368.814208984375,3506.875244140625,3919.482421875,3659.862548828125
3581.2222591443806,3586.931942284795,3412.7851520452436,3368.814208984375,3485.845458984375,3892.4599609375,3636.524658203125
3570.6613496266023,3571.603709302639,3403.250430689144,3355.509033203125,3466.60791015625,3874.255126953125,3609.596435546875
3588.4186180367483,3607.92128532891,3413.6152821711757,3368.22998046875,3445.402099609375,3852.34375,3595.368408203125
3617.4338809221285,3655.237558820425,3412.7851520452436,3368.814208984375,3436.15966796875,3839.87841796875,3580.118408203125
3657.7083457046633,3669.733812324979,3412.7851520452436,3368.814208984375,3425.868408203125,3837.42041015625,3578.095703125
3709.4756935645637,3767.0495126353962,3412.7851520452436,3368.814208984375,3423.32275390625,3840.2109375,3582.17919921875
3746.1954270404653,3776.414835673231,3403.250430689144,3355.509033203125,3442.10107421875,3850.782470703125,3598.346923828125
3795.148722668669,3772.920733433817,3413.6152821711757,3368.22998046875,3451.1962890625,3864.0966796875,3616.41064453125
3761.27416978844,3745.4944519892015,3412.7851520452436,3368.814208984375,3471.12841796875,3872.048583984375,3642.955322265625
3741.7852479929793,3746.0250303063913,3412.7851520452436,3368.814208984375,3484.583251953125,3881.71923828125,3649.9541015625
3735.191171293507,3748.679089854126,3412.7851520452436,3368.814208984375,3499.398193359375,3894.76611328125,3673.508056640625
3739.7712204042814,3746.2198640660245,3403.250430689144,3355.509033203125,3505.496337890625,3906.381103515625,3684.288818359375
3743.3475252892454,3725.871461506462,3413.6152821711757,3368.22998046875,3518.245849609375,3921.51708984375,3686.559326171875
3719.56696102446,3699.9530903729683,3412.7851520452436,3368.814208984375,3514.92138671875,3926.554931640625,3687.9345703125
3702.8160849980345,3727.0112721125333,3412.7851520452436,3368.814208984375,3514.498779296875,3930.521484375,3676.597900390625
3705.9713825402123,3730.1319373712613,3412.7851520452436,3368.814208984375,3514.687744140625,3931.39501953125,3674.6806640625
3724.1337623770537,3727.47076561462,3403.250430689144,3355.509033203125,3512.1279296875,3930.630615234375,3671.914306640625
3737.1384166877633,3743.5455445823573,3426.711115783409,3368.22998046875,3512.3662109375,3927.0498046875,3673.886962890625
3745.3886112100777,3756.0536934474094,3412.7851520452436,3369.543212890625,3513.19921875,3926.4658203125,3673.78369140625
3734.56660025883,3714.028153823334,3412.7851520452436,3369.543212890625,3514.010498046875,3928.708984375,3676.395263671875
3688.9499917893972,3644.8458637651274,3412.7851520452436,3369.543212890625,3508.570556640625,3921.96923828125,3672.2314453125
3645.417880553105,3648.3464693718306,3403.250430689144,3356.238037109375,3501.87548828125,3908.30322265625,3657.229736328125
3632.700154093504,3633.5760058051874,3413.6152821711757,3368.958984375,3492.083740234375,3893.9150390625,3647.21484375
3632.9527113577756,3624.4293039729455,3412.7851520452436,3369.543212890625,3477.126953125,3885.22998046875,3633.192626953125
3625.267750461177,3639.1896214884,3412.7851520452436,3369.543212890625,3468.521240234375,3875.3798828125,3621.476318359375
3625.467368755655,3621.78098611275,3412.7851520452436,3369.543212890625,3456.832763671875,3865.740234375,3607.788330078125
3625.206895294525,3621.3425264074685,3403.250430689144,3356.238037109375,3441.711181640625,3857.671142578125,3594.996826171875
3616.840911043158,3615.7370925907635,3413.6152821711757,3368.958984375,3433.814208984375,3845.265380859375,3585.58251953125
3616.8128946119245,3622.1609385109587,3412.7851520452436,3369.543212890625,3428.232421875,3834.583984375,3574.748779296875
3615.8956105979155,3622.0420241523225,3412.7851520452436,3369.543212890625,3421.104736328125,3823.204833984375,3575.2373046875
3625.770908579155,3638.7759859134276,3412.7851520452436,3369.543212890625,3416.7919921875,3817.521484375,3572.631103515625
3638.2603257529795,3651.160454029912,3403.250430689144,3356.238037109375,3418.860107421875,3818.41015625,3573.56689453125
3658.080094600366,3649.6851312528106,3413.6152821711757,3368.958984375,3417.43505859375,3819.595947265625,3577.49365234375
3637.846058035631,3613.5046092938464,3412.7851520452436,3369.543212890625,3419.392822265625,3821.213623046875,3577.754638671875
3622.76323064669,3633.5075484179943,3412.7851520452436,3369.543212890625,3416.52001953125,3818.6669921875,3575.484130859375
3629.8483231949413,3666.5894933270247,3412.7851520452436,3369.543212890625,3421.411376953125,3818.52734375,3577.673583984375
3668.5501273769937,3689.152655359165,3403.250430689144,3356.238037109375,3423.696533203125,3825.299072265625,3584.5166015625
3691.0162311789322,3673.772319717711,3413.6152821711757,3368.958984375,3431.615478515625,3834.17919921875,3594.6826171875
3702.0485605660774,3720.6195174852146,3412.7851520452436,3369.543212890625,3436.447998046875,3841.50634765625,3600.39990234375
3697.2903852357426,3704.1499876283124,3412.7851520452436,3369.543212890625,3448.959716796875,3851.55126953125,3610.737548828125
3714.5256278795473,3720.1778156780056,3412.7851520452436,3369.543212890625,3450.975830078125,3861.6708984375,3617.097900390625
3711.5009338573345,3731.385109881441,3403.250430689144,3356.238037109375,3467.607666015625,3869.3837890625,3631.399658203125
3753.1068726309613,3767.959441338933,3413.6152821711757,3368.958984375,3475.2275390625,3878.716064453125,3642.224853515625
3770.568844578388,3780.012661261113,3412.7851520452436,3369.543212890625,3489.937744140625,3894.58544921875,3659.537841796875
3777.0127593317275,3773.708109494957,3412.7851520452436,3369.543212890625,3499.21044921875,3909.77294921875,3673.431640625
3759.004563277627,3740.9666433629463,3412.7851520452436,3369.543212890625,3514.293212890625,3923.3720703125,3680.267333984375
3749.3466902810496,3761.0233250139427,3403.250430689144,3356.238037109375,3515.168212890625,3927.35400390625,3687.4931640625
3756.3382792311604,3770.157597277939,3413.6152821711757,3368.958984375,3526.642822265625,3934.636962890625,3691.216064453125
3759.382311713275,3741.4193506587617,3412.7851520452436,3369.543212890625,3529.344482421875,3941.422119140625,3698.19921875
3750.027352347289,3754.1211413897618,3412.7851520452436,3369.543212890625,3532.25048828125,3944.6044921875,3699.255126953125
3748.7892670847855,3770.034829906437,3412.7851520452436,3369.543212890625,3535.348388671875,3946.73486328125,3700.308837890625
3772.322689659117,3787.6454233179684,3403.250430689144,3356.238037109375,3535.953369140625,3954.40966796875,3700.081298828125
3791.4863217913153,3791.126229211415,3413.6152821711757,3368.958984375,3539.880615234375,3959.643798828125,3707.37548828125
3788.791079210013,3781.7508094451878,3412.7851520452436,3369.543212890625,3545.507568359375,3962.6220703125,3709.2138671875
3770.215701346676,3755.6728018465947,3412.7851520452436,3369.543212890625,3547.288818359375,3962.95361328125,3713.100341796875
3771.269336336492,3801.83712287888,3412.7851520452436,3369.543212890625,3546.163330078125,3962.4765625,3713.730224609375
3794.1347488267065,3833.839126934625,3403.250430689144,3356.238037109375,3557.168701171875,3968.837890625,3719.85302734375
3850.9657772954797,3854.4466552495396,3413.6152821711757,3368.958984375,3562.140380859375,3979.53173828125,3732.03271484375
3863.831174599879,3865.9199401398073,3412.7851520452436,3369.543212890625,3573.700927734375,3991.427734375,3746.64794921875
3851.0318306126737,3833.970455231167,3412.7851520452436,3369.543212890625,3583.14501953125,4002.640625,3755.721923828125
3828.5208986103885,3814.8247857873866,3412.7851520452436,3369.543212890625,3588.672607421875,4010.609130859375,3757.786376953125
3773.939873402454,3744.3342574204526,3403.250430689144,3356.238037109375,3591.244873046875,4007.58203125,3762.709716796875
3751.0742076711817,3738.8297792902576,3413.6152821711757,3369.976318359375,3586.310302734375,4000.734130859375,3750.39697265625
3698.1885540116104,3674.6342375361637,3412.7851520452436,3370.560546875,3579.643798828125,3987.397705078125,3743.579833984375
3672.475687353983,3656.4932773602395,3412.7851520452436,3370.560546875,3558.83349609375,3974.3251953125,3718.2978515625
3645.850461862764,3667.9975135457134,3412.7851520452436,3370.560546875,3544.477783203125,3959.302734375,3696.634033203125
3673.4936964014973,3712.825396488155,3403.250430689144,3357.25537109375,3522.67236328125,3944.76806640625,3674.00927734375
3709.389689028089,3713.1124893076576,3413.6152821711757,3369.976318359375,3513.505615234375,3937.52685546875,3662.182373046875
3728.594400751092,3736.976296075205,3412.7851520452436,3370.560546875,3499.119384765625,3926.185546875,3656.426513671875
3715.0987140967013,3712.254379281492,3412.7851520452436,3370.560546875,3501.508544921875,3918.485107421875,3651.760498046875
3712.507469552311,3708.2641257407613,3412.7851520452436,3370.560546875,3490.837646484375,3908.30078125,3651.742431640625
3693.112767685648,3703.747172789219,3403.250430689144,3357.25537109375,3494.5,3900.471923828125,3651.59912109375
3699.2206930330353,3687.0281775706317,3413.6152821711757,3369.976318359375,3491.974365234375,3894.166015625,3652.38720703125
3695.065032455613,3698.241141930499,3412.7851520452436,3370.560546875,3490.45849609375,3891.564697265625,3651.501708984375
3682.6973152167297,3684.302537977521,3412.7851520452436,3370.560546875,3487.357666015625,3890.1728515625,3651.89990234375
3695.0965667561222,3713.093684357729,3412.7851520452436,3370.560546875,3485.19970703125,3894.757080078125,3644.362548828125
3704.3200909427565,3728.022800912311,3403.250430689144,3357.25537109375,3485.731689453125,3896.5732421875,3648.104248046875
3755.654580648474,3786.407025878807,3413.6152821711757,3369.976318359375,3487.762451171875,3903.056884765625,3648.5869140625
3791.5064905451422,3825.3823139897468,3412.7851520452436,3370.560546875,3500.633544921875,3913.9375,3664.9873046875
